Particle ID,Area (µm²),Equivalent Diameter (µm),Major Axis Length (µm),Minor Axis Length (µm),Aspect Ratio
538,1.7526870923124993e-09,0.0014958977949425941,0.0021002214985847032,0.0012357518124455097,1.6995496000353325
539,2.182514357281249e-09,0.001609358614416168,0.0018768776411818117,0.0014654760449604206,1.2807289806176956
540,1.1800826474999996e-09,0.0013111063899184426,0.001851024886385154,0.0011346330400161446,1.6313863787703695
541,1.2730822338593744e-09,0.0013446810308094933,0.0020117808236834204,0.0012904837270455811,1.5589354453071398
542,3.0035508465624987e-09,0.001790106166908081,0.0022319186127560627,0.0015758568512870851,1.4163206581442582
543,7.942115728593746e-10,0.0011489801600462076,0.001938073806971344,0.000723043658662627,2.6804381502440524
544,2.5019623026093737e-09,0.0016843307593832253,0.002246467664888324,0.0014551605293073107,1.5437937049857264
545,1.5874193698437493e-09,0.0014473192917883004,0.0024519428971013003,0.0012390669090574953,1.978862383603148
546,1.4751418205781244e-09,0.0014123588352021835,0.001915621009623371,0.0011284093610652263,1.697629491317771
547,1.936277451390624e-09,0.001546404086056914,0.002329148843448748,0.0012896587251811458,1.8060195290204353
548,9.579649354374996e-10,0.0012230672300528808,0.0015474721591615956,0.0011808201626774388,1.3105062126080194
549,2.216332162812499e-09,0.0016176283223451032,0.0022142378998587144,0.0013983304035121583,1.58348691718156
550,2.5323327343124987e-09,0.0016911185325068792,0.0024893586979348142,0.0013973179838527574,1.781526271544166
551,1.4086379419687493e-09,0.0013908071667334237,0.0019388088277815616,0.0012932522381109129,1.4991729924346622
552,1.4985131516874993e-09,0.0014197786642641856,0.0018617354805429505,0.0010661497643310288,1.7462232256939283
553,1.5882107129531242e-09,0.0014475597524807801,0.0028064896915839946,0.0009864248813434464,2.8451124304181565
554,1.0842431704843745e-09,0.0012746061931092933,0.001620954716615851,0.001049715409772207,1.5441849300541426
555,1.6414418917499992e-09,0.001463554716302164,0.002453778818359162,0.0011365389682782702,2.1589922447413863
556,1.3743406098437494e-09,0.0013794265660977828,0.0016416349641624783,0.001375261391845321,1.1936894134428788
557,7.969384144999996e-10,0.0011502936253610355,0.0014745495110995775,0.0009596299990957988,1.536581299551865
558,1.5831595338593742e-09,0.0014460235060940517,0.0021489220813889,0.0014121866806876074,1.5216983071548085
559,2.238245037390624e-09,0.0016229420118562964,0.002619678759676891,0.0014914349035581955,1.7564821323592363
560,1.0675429735937495e-09,0.001268028207792811,0.0017962336875049826,0.0010764377070940604,1.6686833577709532
561,2.600148478421874e-09,0.0017060817686358662,0.001987357871896791,0.0015939520549691148,1.2468115748533595
562,2.2343243484531242e-09,0.0016219938330155263,0.002153885901898466,0.0014035617555383875,1.5345857732296675
563,1.5786139695937494e-09,0.0014446382395901217,0.002383232599531385,0.0010786874096562807,2.2093820491432195
564,2.278153824499999e-09,0.001632531140636056,0.0024050012668778253,0.001112078789103768,2.1626176943955855
565,2.669594116031249e-09,0.0017211373849274493,0.002803227015732777,0.001550747645710555,1.8076616292061718
566,1.2080082389531244e-09,0.0013213679173932128,0.0017331522976922545,0.0009916190531646977,1.7478005209369407
567,1.863713648624999e-09,0.0015268399722448902,0.00237570105630403,0.001076265393011071,2.207356170449301
568,1.5383051628906244e-09,0.0014322361298069028,0.002499701295064785,0.0011070297148260588,2.2580254726563944
569,2.0264123011562493e-09,0.001570036432499374,0.002519670806386132,0.0012050042877698969,2.091005676875466
570,2.097043089984374e-09,0.0015880697650230828,0.0025744409275402225,0.0013168682476768915,1.954972285254683
571,2.641832507765624e-09,0.0017151504404609571,0.0022901602916176114,0.0014965198008681027,1.5303240827746702
572,9.446040325468746e-10,0.0012173544780726903,0.0016082775625756683,0.0011410572450385268,1.4094626449011909
573,1.2130146953593745e-09,0.0013231908224460825,0.0018935919219825403,0.001308031699867031,1.4476651614597986
574,1.5031879148281245e-09,0.0014212535126642645,0.0019551951036300874,0.0011510789936908438,1.6985759572945631
575,1.7185450472968744e-09,0.001486120754593925,0.001685956168953339,0.0015705333974242737,1.0734927201919822
576,1.5122045055468745e-09,0.001424089557232351,0.0020157921525518433,0.0013547906268290505,1.4878993939232494
577,1.3425452636249994e-09,0.0013687057911770854,0.0020404855975247756,0.0013339978086672063,1.5296019110881593
578,9.903652802343746e-10,0.0012367035139266842,0.001986118553533735,0.0007541598676112172,2.6335511061132393
579,2.203370037218749e-09,0.0016144686107285697,0.0022237006789202042,0.0015370427537384638,1.446739639162034
580,1.2626581207812495e-09,0.001341000844377982,0.001716011226632025,0.0013529529378609045,1.268345098052809
581,1.2398259465156245e-09,0.001332868689901045,0.002028445954508729,0.0012873279634557976,1.5757025498486181
582,8.963954600156246e-10,0.0011962822953059183,0.0015352478324535698,0.0010771504702263316,1.4252863224680044
583,1.1954188024218744e-09,0.0013167616012761934,0.0018236935765227203,0.001175936413300872,1.5508436986006613
584,2.040717349671874e-09,0.0015737222247588925,0.002238537690290192,0.001292612880174552,1.7317928086774936
585,1.4420743623593744e-09,0.0014017256199250403,0.001876279745208406,0.0010932304158083731,1.7162710788841515
586,1.4320452996874994e-09,0.001398468573399618,0.001852604701432634,0.0013250353614587826,1.3981549136870053
587,1.8007341662499992e-09,0.0015094439607364956,0.0017537472262131048,0.0012915940160834567,1.3578161592379088
588,9.343364488749996e-10,0.0012129276311459223,0.001645340161280804,0.0012532794016643697,1.3128278970321965
589,1.1901216485468746e-09,0.001314813771516653,0.0016080149353051448,0.001269160176220472,1.2669913265745336
590,1.1174000740781245e-09,0.0012874687343216618,0.0019763693703022792,0.0014089733816687595,1.402701708929027
591,1.3402060186093745e-09,0.0013679103866933513,0.0019017775104340484,0.0010143135032993852,1.8749405427886914
592,2.1337119668437492e-09,0.00159727265570627,0.002939168273209916,0.0013086680258928686,2.245923500121126
593,1.6518150706562493e-09,0.0014666312484343936,0.002302292795783846,0.0011217306313946705,2.052447112834352
594,1.7253329574218743e-09,0.001488074810980766,0.0024193673596094975,0.001315352775415275,1.8393296496794709
595,1.1637054477968744e-09,0.0013050129311437857,0.0018986475382879071,0.0012414953331239783,1.529323137695842
596,5.319763678124998e-10,0.001005305146498649,0.0015142653889467152,0.0008613706571128852,1.7579718747585178
597,9.475606991093746e-10,0.001218623285714242,0.0018243932264658048,0.0010209927380377141,1.7868816872999287
